"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-17","71",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-18","71",,"66"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-19","73",,"66"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-20","75",,"67"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-21","73",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-22","74",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-23","76",,"68"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-24","72",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-25","76",,"69"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-26","73",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-27","75",,"70"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-28","76",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-29","76",,"70"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-06-30","76","83","71"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-01","76",,"71"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-02","74",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-03","74",,"71"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-04","76",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-05","79",,"72"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-06","80",,"74"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-07","79",,"75"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-08","77",,"76"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-09","79",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-10","74",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-11","78",,"72"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-12","77",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-13","80",,"74"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-14","80",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-15","75",,"73"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-16","78",,"73"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-17","77",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-18","79",,"74"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-19","80",,"76"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-20","83",,"75"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-21","82",,"79"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-22","81",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-23","78",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-24","77",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-25","83",,"75"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-26","82",,"76"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-27","79",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-28","78",,"75"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-29","80",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-30","81",,"76"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-07-31","76",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-01","82",,"75"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-02","85",,"79"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-03","85",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-04","86",,"79"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-05","88",,"82"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-06","83",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-07","82",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-08","80",,"77"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-09","81",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-10","78",,"76"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-11","79",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-12","82",,"75"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-13","78",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-14","75",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-15","71",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-16","75",,"70"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-17","76",,"72"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-18","78",,"74"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-19","78",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-20","75",,"72"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-21","77",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-22","80",,"74"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-23","80",,"76"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-24","77",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-25","76",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-26","75",,"68"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-27","73",,"69"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-28","69",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-29","65",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-30","69",,"62"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-08-31","71",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-01","73",,"65"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-02","74",,"66"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-03","74",,"68"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-04","76",,"70"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-05","72",,"71"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-06","68",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-07","73",,"65"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-08","74",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-09","74",,"69"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-10","72",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-11","71",,"65"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-12","72",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-13","70",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-14","73",,"62"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-15","73",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-16","72",,"63"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-17","72",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-18","72",,"64"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-19","71",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-20","68",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-21","69",,"61"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-22","70",,"62"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-23","72",,"66"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-24","71",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-25","74",,"65"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-26","75",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-27","69",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-28","64",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-29","65",,"55"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-09-30","68",,"61"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-01","63",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-02","68",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-03","60",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-04","61",,"51"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-05","66",,"57"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-06","66",,"62"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-07","69",,"62"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-08","70",,"66"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-09","69",,"66"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-10","68",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-11","56",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-12","51",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-13","56",,"45"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-14","57",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-15","61",,"50"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-16","59",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-17","61",,"49"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-18","61",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-19","61",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-20","61",,"53"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-21","62",,"54"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-22","59",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-23","56",,"48"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-24","58",,"52"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-25","58",,"52"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-26","58",,"54"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-27","60",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-28","62",,"53"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-29","49",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-30","46",,"38"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-10-31","55",,"41"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-01","59",,"54"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-02","60",,"57"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-03","49",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-04","45",,"39"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-05","52",,"39"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-06","54",,"49"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-07","60",,"51"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-08","50",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-09","51",,"41"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-10","49",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-11","42",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-12","44",,"35"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-13","51",,"42"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-14","44",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-15","36",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-16","36",,"29"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-17","38",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-18","27",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-19","32",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-20","33",,"27"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-21","39",,"27"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-22","40",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-23","35",,"30"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-24","32",,"29"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-25","42",,"30"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-26","35","45",
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-27","36",,"28"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-28","45",,"33"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-29","32",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-11-30","27",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-01","31",,"21"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-02","40",,"27"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-03","43",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-04","27",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-05","27",,"20"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-06","37",,"26"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-07","31",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-08","27",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-09","35",,"25"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-10","34",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-11","18",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-12","17",,"12"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-13","18",,"14"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-14","22",,"15"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-15","28",,"20"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-16","21",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-17","24",,"15"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-18","33",,"24"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-19","23",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-20","30",,"18"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-21","33",,"24"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-22","41",,"31"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-23","43",,"40"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-24","34",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-25","29",,"25"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-26","23",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-27","22",,"16"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-28","32",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-29","35",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-30","35",,"31"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2017-12-31","31",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-01","32",,"27"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-02","28",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-03","24",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-04","24",,"18"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-05","27",,"23"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-06","29",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-07","32",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-08","32",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-09","24",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-10","17",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-11","11",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-12","18",,"6"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-13","28",,"20"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-14","38",,"26"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-15","37",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-16","37",,"33"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-17","38",,"34"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-18","33",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-19","34",,"29"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-20","35",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-21","32",,"26"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-22","27",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-23","9",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-24","7",,"5"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-25","7",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-26","7",,"1"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-27","18",,"6"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-28","21",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-29","18",,"14"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-30","29",,"14"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-01-31","26",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-01","26",,"18"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-02","27",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-03","17",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-04","17",,"11"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-05","16",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-06","15",,"11"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-07","21",,"11"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-08","26",,"18"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-09","35",,"24"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-10","26",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-11","21",,"16"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-12","23",,"17"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-13","35",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-14","35",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-15","28",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-16","29",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-17","27",,"22"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-18","32",,"24"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-19","34",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-20","33",,
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-21","31",,"25"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-22","36",,"28"
"KS000047112","INCHEON, KS","37.467","126.633","70.0","2018-02-23","39",,"33"
